DATE,Spot exchange rate - Deutschemark into Sterling,Spot exchange rate - Euro into Sterling,Spot exchange rate - French Franc into Sterling,Spot exchange rate - Italian Lire into Sterling,Spot exchange rate - Japanese Yen into Sterling,Spot exchange rate - US $ into Sterling
21-Sep-83,4.0159,,12.1401,2411.5464,364.6857,1.5051
22-Sep-83,4.0088,,12.1268,2428.3586,363.3927,1.4976
23-Sep-83,3.9913,,12.0725,2411.9463,360.0659,1.5009
26-Sep-83,3.9759,,12.0547,2407.2465,357.8492,1.5042
27-Sep-83,3.9732,,12.0545,2405.1441,357.0256,1.4969
28-Sep-83,3.9584,,12.0087,2399.1948,354.2272,1.5002
29-Sep-83,3.9669,,12.0428,2403.9103,354.8487,1.5001
30-Sep-83,3.9371,,11.9593,2383.7776,352.2968,1.495
03-Oct-83,3.8913,,11.8339,2358.3307,346.7173,1.4836
04-Oct-83,3.8826,,11.8316,2354.6601,345.4506,1.4766
05-Oct-83,3.8584,,11.7922,2337.8385,346.0836,1.4847
06-Oct-83,3.8535,,11.821,2344.3639,346.9927,1.4918
07-Oct-83,3.8677,,11.8659,2357.8926,347.5566,1.5064
10-Oct-83,3.9118,,11.9598,2376.9274,351.7958,1.5118
11-Oct-83,3.9021,,11.946,2368.2743,350.3844,1.5069
12-Oct-83,3.925,,11.9994,2384.4769,351.869,1.505
13-Oct-83,3.9054,,11.9411,2372.1092,349.4635,1.4992
14-Oct-83,3.9184,,11.9678,2376.4874,348.4866,1.497
17-Oct-83,3.9047,,11.9381,2374.9188,349.2179,1.5024
18-Oct-83,3.8779,,11.8624,2360.8552,348.7806,1.5011
19-Oct-83,3.8812,,11.8672,2361.1633,349.605,1.4982
20-Oct-83,3.8798,,11.8542,2364.2384,348.549,1.4992
21-Oct-83,3.8769,,11.8536,2361.4771,349.1506,1.5014
24-Oct-83,3.9086,,11.9482,2378.5512,349.7781,1.4983
25-Oct-83,3.9038,,11.9127,2374.2251,348.4906,1.4994
26-Oct-83,3.919,,11.9433,2383.4511,348.7678,1.4975
27-Oct-83,3.9119,,11.93,2382.1432,347.6157,1.4948
28-Oct-83,3.9114,,11.9272,2381.8389,347.735,1.4966
31-Oct-83,3.9273,,11.9634,2388.6384,349.4719,1.4943
01-Nov-83,3.9583,,12.05,2402.2999,350.614,1.4942
02-Nov-83,3.9432,,12.0012,2393.3875,348.9229,1.4875
03-Nov-83,3.9443,,12.0078,2392.5525,348.4068,1.4886
04-Nov-83,3.9642,,12.0485,2400.3094,351.1282,1.485
07-Nov-83,3.9808,,12.0935,2409.4501,351.9684,1.4856
08-Nov-83,3.9769,,12.091,2407.4654,350.3845,1.4838
09-Nov-83,3.9629,,12.0637,2403.3459,349.761,1.4855
10-Nov-83,3.9569,,12.0467,2399.8515,349.0149,1.4884
11-Nov-83,3.9781,,12.0989,2407.158,350.3009,1.4859
14-Nov-83,3.975,,12.1033,2406.3859,348.7289,1.4868
15-Nov-83,3.9726,,12.0832,2405.3689,347.9707,1.4842
16-Nov-83,3.9751,,12.092,2405.9644,348.5287,1.4862
17-Nov-83,3.98,,12.1114,2412.1001,348.3609,1.4788
18-Nov-83,3.9728,,12.0882,2402.0618,347.1115,1.4705
21-Nov-83,3.973,,12.0801,2402.9524,345.7932,1.4679
22-Nov-83,3.9628,,12.0653,2397.3422,344.8916,1.4695
23-Nov-83,3.9618,,12.0536,2394.6421,344.7773,1.4687
24-Nov-83,3.9684,,12.0664,2401.5493,344.6154,1.4657
25-Nov-83,3.9611,,12.0397,2395.9442,343.0992,1.4595
28-Nov-83,3.9536,,12.029,2395.9279,342.599,1.4616
29-Nov-83,3.964,,12.0495,2399.204,342.0567,1.4568
30-Nov-83,3.9533,,12.0259,2391.6983,340.674,1.4664
01-Dec-83,3.9468,,11.992,2389.2013,339.8446,1.4595
02-Dec-83,3.9486,,12.0037,2389.7524,339.7578,1.4565
05-Dec-83,3.9754,,12.0726,2404.3695,340.6734,1.4506
06-Dec-83,3.955,,12.0169,2396.4874,339.01,1.45
07-Dec-83,3.9619,,12.0268,2399.201,338.9645,1.4477
08-Dec-83,3.9459,,11.9758,2389.6177,337.2857,1.4417
09-Dec-83,3.9486,,12.0034,2388.1277,339.4389,1.4369
12-Dec-83,3.9451,,12.0102,2388.7109,339.022,1.4338
13-Dec-83,3.9256,,11.9921,2376.6018,335.19,1.4212
14-Dec-83,3.9207,,11.9686,2371.0229,333.4894,1.4185
15-Dec-83,3.926,,12.0014,2379.6724,333.3246,1.4207
16-Dec-83,3.9326,,11.9976,2381.4547,333.6091,1.4169
19-Dec-83,3.9313,,11.9999,2386.2166,335.1914,1.4191
20-Dec-83,3.9244,,11.9868,2382.1082,332.8777,1.4194
21-Dec-83,3.9438,,12.0464,2393.971,334.3659,1.4235
22-Dec-83,3.9487,,12.0636,2398.4507,333.5288,1.4268
23-Dec-83,3.9539,,12.0874,2402.0663,335.0354,1.433
28-Dec-83,3.9483,,12.0723,2399.1772,334.859,1.4347
29-Dec-83,3.948,,12.0767,2404.914,335.7329,1.447
30-Dec-83,3.9516,,12.0879,2397.2521,336.2832,1.452
03-Jan-84,3.9386,,12.0452,2389.25,331.2874,1.4308
04-Jan-84,3.9492,,12.0629,2393.748,330.7776,1.416
05-Jan-84,3.9542,,12.0609,2394.3851,329.4521,1.4122
06-Jan-84,3.9513,,12.0466,2393.2835,327.319,1.4074
09-Jan-84,3.9616,,12.0967,2399.614,326.6526,1.3996
10-Jan-84,3.9549,,12.0939,2395.8115,328.2681,1.4061
11-Jan-84,3.9632,,12.1116,2397.5954,326.9728,1.3972
12-Jan-84,3.9676,,12.1403,2403.1944,328.3877,1.3968
13-Jan-84,3.9658,,12.1321,2405.2666,329.2345,1.4103
16-Jan-84,3.9646,,12.1282,2404.6784,330.4644,1.4166
17-Jan-84,3.9696,,12.1396,2409.5216,331.557,1.4157
18-Jan-84,3.9618,,12.1184,2405.2464,328.839,1.4074
19-Jan-84,3.9615,,12.1213,2412.5495,331.1805,1.4204
20-Jan-84,3.9558,,12.0966,2403.8849,328.3813,1.4025
23-Jan-84,3.9587,,12.1172,2416.0446,329.6112,1.4098
24-Jan-84,3.9545,,12.089,2400.182,327.7475,1.3983
25-Jan-84,3.9559,,12.0868,2403.1647,328.4376,1.4028
26-Jan-84,3.9579,,12.1061,2409.0479,329.7719,1.4088
27-Jan-84,3.9596,,12.1077,2413.805,328.9854,1.4046
30-Jan-84,3.9535,,12.0911,2408.4664,329.7445,1.4061
31-Jan-84,3.9511,,12.0852,2406.1262,329.144,1.4033
01-Feb-84,3.9414,,12.0642,2402.2816,330.0165,1.4069
02-Feb-84,3.9202,,12.0458,2405.9718,331.7151,1.4205
03-Feb-84,3.9188,,12.0286,2408.5618,331.8178,1.4235
06-Feb-84,3.9127,,12.0192,2410.541,332.7802,1.4272
07-Feb-84,3.908,,11.9921,2404.0103,330.6883,1.4135
08-Feb-84,3.8908,,11.9533,2393.6219,330.7126,1.413
09-Feb-84,3.8869,,11.9588,2396.1062,332.5011,1.4235
10-Feb-84,3.874,,11.9269,2386.0927,331.8182,1.4144
13-Feb-84,3.8817,,11.9463,2389.9066,332.3219,1.4183
14-Feb-84,3.8899,,12.0017,2397.1364,333.0324,1.422
15-Feb-84,3.863,,11.9142,2388.2871,334.9919,1.4357
16-Feb-84,3.8672,,11.9185,2396.7286,336.7143,1.4473
17-Feb-84,3.8918,,11.9995,2407.1739,338.285,1.45
20-Feb-84,3.884,,11.9768,2404.6906,337.4941,1.4463
21-Feb-84,3.9102,,12.055,2417.8818,338.5324,1.4474
22-Feb-84,3.8686,,11.9319,2399.6247,339.2071,1.4552
23-Feb-84,3.8798,,11.9482,2405.0077,341.3824,1.4629
24-Feb-84,3.8595,,11.8953,2396.6713,341.8576,1.4672
27-Feb-84,3.8753,,11.9167,2406.372,342.4385,1.4673
28-Feb-84,3.8838,,11.9648,2414.7071,347.8936,1.4901
29-Feb-84,3.869,,11.9134,2408.7724,347.9371,1.4915
01-Mar-84,3.8614,,11.8893,2402.4356,345.5509,1.4807
02-Mar-84,3.8286,,11.7983,2381.5687,338.1345,1.485
05-Mar-84,3.8226,,11.7675,2380.464,333.2029,1.4842
06-Mar-84,3.7935,,11.6974,2363.0885,330.899,1.4804
07-Mar-84,3.7779,,11.6326,2349.4461,329.9285,1.4795
08-Mar-84,3.7808,,11.6467,2354.2828,328.3084,1.4673
09-Mar-84,3.7611,,11.6037,2343.0072,327.2981,1.4605
12-Mar-84,3.7844,,11.6651,2351.6016,327.0692,1.4561
13-Mar-84,3.7679,,11.6153,2341.7827,326.694,1.4627
14-Mar-84,3.7637,,11.6096,2342.3512,327.7301,1.4748
15-Mar-84,3.7678,,11.6208,2343.8305,326.665,1.4567
16-Mar-84,3.7955,,11.7079,2355.3348,326.4742,1.4481
19-Mar-84,3.7931,,11.685,2356.4586,325.8963,1.4417
20-Mar-84,3.7878,,11.6693,2347.2392,324.7722,1.4387
21-Mar-84,3.7916,,11.6697,2342.0977,324.1858,1.4316
22-Mar-84,3.7804,,11.6356,2335.7004,323.6685,1.429
23-Mar-84,3.7742,,11.6373,2337.3749,324.3,1.4375
26-Mar-84,3.7587,,11.5839,2334.0048,324.1213,1.4415
27-Mar-84,3.7463,,11.5348,2331.0358,324.4744,1.4501
28-Mar-84,3.7637,,11.579,2342.1932,325.6264,1.4462
29-Mar-84,3.7453,,11.5365,2347.0754,324.5554,1.4515
30-Mar-84,3.7378,,11.5061,2324.4188,323.2564,1.4415
02-Apr-84,3.7242,,11.4706,2316.5272,322.8142,1.4394
03-Apr-84,3.7383,,11.5059,2318.6829,321.2308,1.4282
04-Apr-84,3.7432,,11.5216,2320.07,322.3759,1.4317
05-Apr-84,3.7462,,11.5243,2316.7175,322.4182,1.4345
06-Apr-84,3.742,,11.5159,2317.7413,321.7696,1.4285
09-Apr-84,3.7529,,11.5422,2323.6588,322.9161,1.4348
10-Apr-84,3.758,,11.5672,2325.759,322.8549,1.433
11-Apr-84,3.7554,,11.5487,2325.4511,320.1457,1.4408
12-Apr-84,3.7506,,11.5427,2327.2216,320.9827,1.437
13-Apr-84,3.7522,,11.5421,2319.6875,320.902,1.4275
16-Apr-84,3.7515,,11.5496,2320.5867,320.8556,1.4228
17-Apr-84,3.7507,,11.5469,2320.7039,319.7367,1.422
18-Apr-84,3.7541,,11.5438,2320.3115,318.6377,1.4185
19-Apr-84,3.7676,,11.5863,2327.5704,319.301,1.4212
24-Apr-84,3.7845,,11.6365,2338.3153,318.2029,1.4116
25-Apr-84,3.7837,,11.6232,2336.2301,318.397,1.4129
26-Apr-84,3.7924,,11.6415,2343.7655,317.9448,1.4064
27-Apr-84,3.7836,,11.6163,2339.7878,317.871,1.4057
30-Apr-84,3.7963,,11.6436,2343.5216,316.8676,1.3962
01-May-84,3.8135,,11.6978,2354.3539,317.1154,1.396
02-May-84,3.8168,,11.7208,2359.4258,317.4856,1.3988
03-May-84,3.8212,,11.7234,2363.4938,318.2015,1.4035
04-May-84,3.8334,,11.7763,2372.496,320.2164,1.4122
08-May-84,3.8504,,11.8074,2374.6196,316.8141,1.3822
09-May-84,3.8431,,11.7969,2371.4905,317.2595,1.3836
10-May-84,3.8451,,11.8195,2369.4337,317.8829,1.3824
11-May-84,3.8406,,11.798,2364.726,318.7811,1.3845
14-May-84,3.8295,,11.7628,2362.9594,320.7804,1.3859
15-May-84,3.815,,11.7151,2352.579,321.2282,1.3855
16-May-84,3.8167,,11.7122,2351.7739,321.9463,1.3922
17-May-84,3.8417,,11.8019,2370.3089,324.5457,1.398
18-May-84,3.8488,,11.824,2370.3515,323.6449,1.3882
21-May-84,3.8431,,11.8151,2367.1996,324.8018,1.3937
22-May-84,3.8097,,11.7195,2349.8138,324.0825,1.3896
23-May-84,3.792,,11.6781,2339.1044,318.9933,1.3847
24-May-84,3.7994,,11.6804,2346.7706,319.1796,1.3753
25-May-84,3.7671,,11.6092,2333.6101,320.7417,1.3837
29-May-84,3.7887,,11.6574,2341.0358,321.0465,1.384
30-May-84,3.7807,,11.6064,2337.205,320.1749,1.3846
31-May-84,3.7868,,11.621,2339.7189,320.9748,1.3865
01-Jun-84,3.756,,11.5582,2330.4851,321.5232,1.3955
04-Jun-84,3.7444,,11.5203,2323.6871,321.6443,1.4015
05-Jun-84,3.7361,,11.4993,2320.9492,321.0774,1.3969
06-Jun-84,3.7592,,11.561,2330.5343,322.7905,1.3993
07-Jun-84,3.7602,,11.5731,2333.3651,323.4956,1.3989
08-Jun-84,3.7609,,11.5719,2335.9821,322.9664,1.3942
11-Jun-84,3.762,,11.5634,2334.3081,322.8673,1.3957
12-Jun-84,3.7656,,11.581,2335.2028,321.9917,1.3867
13-Jun-84,3.7711,,11.5873,2339.6197,321.6198,1.3848
14-Jun-84,3.7706,,11.596,2343.7261,320.859,1.386
15-Jun-84,3.78,,11.6217,2342.2509,320.9828,1.3782
18-Jun-84,3.789,,11.641,2343.6785,320.9963,1.3756
19-Jun-84,3.7982,,11.6683,2344.1896,320.4471,1.3759
20-Jun-84,3.79,,11.6437,2339.2798,320.3856,1.368
21-Jun-84,3.7977,,11.6562,2343.531,320.2678,1.3647
22-Jun-84,3.7954,,11.6491,2337.7207,321.3769,1.3635
25-Jun-84,3.7937,,11.6421,2334.5659,321.8301,1.352
26-Jun-84,3.7791,,11.5964,2323.9543,320.8945,1.3533
27-Jun-84,3.7681,,11.5695,2320.0943,320.6733,1.3485
28-Jun-84,3.7625,,11.5499,2318.6251,320.1525,1.35
29-Jun-84,3.7725,,11.576,2320.6293,322.0534,1.3563
02-Jul-84,3.771,,11.5774,2322.1521,322.2606,1.3495
03-Jul-84,3.7665,,11.5531,2310.612,320.0922,1.336
04-Jul-84,3.7675,,11.5597,2314.286,320.1323,1.336
05-Jul-84,3.7527,,11.5176,2306.1792,318.9295,1.326
06-Jul-84,3.7347,,11.4571,2292.422,317.5493,1.319
09-Jul-84,3.7216,,11.4204,2279.1849,317.5145,1.3095
10-Jul-84,3.7019,,11.3611,2268.2986,315.8758,1.307
11-Jul-84,3.7207,,11.4178,2283.2449,317.049,1.3092
12-Jul-84,3.7313,,11.454,2292.8886,317.6531,1.3091
13-Jul-84,3.7489,,11.5043,2302.8515,319.1623,1.3212
16-Jul-84,3.742,,11.4815,2304.3902,318.6576,1.3252
17-Jul-84,3.7644,,11.5492,2309.765,320.3447,1.3227
18-Jul-84,3.756,,11.5231,2303.0474,320.073,1.3149
19-Jul-84,3.773,,11.586,2321.3155,322.0886,1.3228
20-Jul-84,3.7783,,11.5991,2321.8092,323.4511,1.3241
23-Jul-84,3.795,,11.6456,2327.8697,325.5921,1.3176
24-Jul-84,3.7984,,11.6579,2332.5785,325.5437,1.3212
25-Jul-84,3.801,,11.6643,2332.5414,327.3953,1.3325
26-Jul-84,3.789,,11.6259,2329.0404,324.1763,1.3305
27-Jul-84,3.7791,,11.5838,2330.5355,321.5142,1.3115
30-Jul-84,3.7918,,11.6332,2331.0926,322.0742,1.3085
31-Jul-84,3.7855,,11.6207,2326.3695,320.2773,1.311
01-Aug-84,3.7891,,11.6256,2325.8949,319.3925,1.3012
02-Aug-84,3.8014,,11.6666,2332.7911,321.4724,1.3124
03-Aug-84,3.7944,,11.6501,2333.3249,320.6102,1.325
06-Aug-84,3.8068,,11.6863,2339.5024,320.9311,1.3225
07-Aug-84,3.8107,,11.6958,2338.5087,319.3742,1.3057
08-Aug-84,3.8181,,11.7177,2342.2209,319.1554,1.3107
09-Aug-84,3.8028,,11.6839,2337.6914,319.0169,1.3111
10-Aug-84,3.8001,,11.6658,2334.47,318.4322,1.3115
13-Aug-84,3.807,,11.6808,2341.9694,318.239,1.3049
14-Aug-84,3.8069,,11.6839,2344.719,319.8488,1.3247
15-Aug-84,3.8069,,11.684,2340.1031,319.7833,1.3206
16-Aug-84,3.788,,11.6205,2338.3911,319.5292,1.3275
17-Aug-84,3.7789,,11.6139,2339.4629,318.6832,1.3236
20-Aug-84,3.7854,,11.6261,2344.4975,318.1573,1.3201
21-Aug-84,3.7892,,11.6317,2342.4488,317.6458,1.3134
22-Aug-84,3.7776,,11.6005,2332.4011,316.0682,1.3085
23-Aug-84,3.7613,,11.5488,2327.8581,315.8047,1.3111
24-Aug-84,3.758,,11.536,2328.4756,315.2831,1.3085
28-Aug-84,3.778,,11.599,2340.2548,316.3374,1.3107
29-Aug-84,3.7796,,11.5985,2345.847,316.1965,1.3142
30-Aug-84,3.7816,,11.6054,2347.1664,316.1891,1.3109
31-Aug-84,3.7801,,11.5976,2339.9578,316.3429,1.3098
03-Sep-84,3.7903,,11.6334,2342.1866,315.938,1.3023
04-Sep-84,3.7801,,11.5979,2333.4663,314.8903,1.2926
05-Sep-84,3.7865,,11.6195,2335.5847,314.0578,1.2847
06-Sep-84,3.788,,11.6299,2336.8894,313.3434,1.2833
07-Sep-84,3.7995,,11.6573,2341.6155,313.0844,1.278
10-Sep-84,3.8151,,11.7008,2346.6079,312.9872,1.2736
11-Sep-84,3.8296,,11.7544,2358.871,313.155,1.2761
12-Sep-84,3.8338,,11.7661,2359.4844,313.404,1.2792
13-Sep-84,3.8465,,11.8038,2364.8758,311.7489,1.2682
14-Sep-84,3.8391,,11.7801,2359.824,310.7397,1.266
17-Sep-84,3.8235,,11.7203,2350.9586,307.2814,1.2434
18-Sep-84,3.8047,,11.68,2345.8208,302.5427,1.2285
19-Sep-84,3.8325,,11.7627,2360.5811,304.1385,1.2385
20-Sep-84,3.8169,,11.7129,2353.572,302.0173,1.222
21-Sep-84,3.8301,,11.7534,2371.7276,302.5656,1.2385
24-Sep-84,3.787,,11.6157,2351.2425,305.2556,1.249
25-Sep-84,3.7911,,11.6478,2358.6238,303.8823,1.2365
26-Sep-84,3.7909,,11.6465,2360.2105,302.2596,1.2312
27-Sep-84,3.7776,,11.6032,2353.116,305.5928,1.249
28-Sep-84,3.7927,,11.6252,2354.1493,305.7112,1.2387
01-Oct-84,3.7818,,11.6016,2341.3844,304.8939,1.2385
02-Oct-84,3.7726,,11.568,2337.49,305.2483,1.2412
03-Oct-84,3.7684,,11.56,2335.3737,306.8116,1.2502
04-Oct-84,3.7729,,11.5782,2340.8699,306.0402,1.2425
05-Oct-84,3.7662,,11.5367,2328.9353,304.8474,1.2342
08-Oct-84,3.7754,,11.5677,2337.6542,305.0571,1.2362
09-Oct-84,3.7906,,11.6152,2341.4955,304.2899,1.2301
10-Oct-84,3.795,,11.6318,2342.2771,303.492,1.2244
11-Oct-84,3.7953,,11.6271,2343.1949,304.0334,1.2252
12-Oct-84,3.8126,,11.6922,2352.5775,304.1766,1.2285
15-Oct-84,3.7981,,11.6346,2337.4546,300.6803,1.2076
16-Oct-84,3.78,,11.57,2324.7082,299.6893,1.2042
17-Oct-84,3.7465,,11.4844,2308.3131,299.5151,1.2035
18-Oct-84,3.7036,,11.3462,2282.3223,295.6977,1.1884
19-Oct-84,3.6696,,11.2591,2269.7081,295.1455,1.1927
22-Oct-84,3.6866,,11.3109,2285.3215,296.4865,1.1987
23-Oct-84,3.6845,,11.3072,2285.0099,295.9874,1.209
24-Oct-84,3.6932,,11.3343,2290.6874,298.217,1.2217
25-Oct-84,3.7,,11.3651,2303.0791,299.4739,1.227
26-Oct-84,3.7076,,11.3755,2302.5726,299.829,1.2212
29-Oct-84,3.7102,,11.3731,2302.2152,298.2896,1.2101
30-Oct-84,3.6975,,11.3422,2295.7175,297.5948,1.2121
31-Oct-84,3.6927,,11.3275,2291.0461,299.1014,1.2167
01-Nov-84,3.6869,,11.3138,2289.0994,300.1005,1.2251
02-Nov-84,3.6907,,11.3383,2307.105,302.9797,1.2525
05-Nov-84,3.7185,,11.4184,2317.743,306.1515,1.2617
06-Nov-84,3.7231,,11.4446,2323,305.4619,1.2625
07-Nov-84,3.7277,,11.4559,2326.8751,306.6375,1.275
08-Nov-84,3.7314,,11.4611,2328.3474,305.9407,1.2692
09-Nov-84,3.7229,,11.4261,2316.8476,304.612,1.265
12-Nov-84,3.7338,,11.4615,2323.6779,305.1569,1.267
13-Nov-84,3.7423,,11.4855,2330.7985,306.3043,1.2768
14-Nov-84,3.7395,,11.4795,2326.5249,305.6366,1.2627
15-Nov-84,3.7448,,11.4904,2329.6211,306.1806,1.2613
16-Nov-84,3.734,,11.463,2322.5487,305.5355,1.2602
19-Nov-84,3.7349,,11.4532,2318.093,303.986,1.2483
20-Nov-84,3.7328,,11.4487,2316.2579,304.0649,1.2453
21-Nov-84,3.698,,11.3419,2298.3864,300.676,1.2245
22-Nov-84,3.6876,,11.3314,2292.0849,300.1218,1.229
23-Nov-84,3.6948,,11.3216,2289.9401,298.046,1.22
26-Nov-84,3.6741,,11.2517,2274.3471,295.419,1.2005
27-Nov-84,3.6925,,11.3099,2287.2387,296.6036,1.2089
28-Nov-84,3.6889,,11.2924,2285.4287,294.4652,1.1975
29-Nov-84,3.6914,,11.3006,2284.5589,294.614,1.1983
30-Nov-84,3.7269,,11.4215,2302.979,297.7954,1.2037
03-Dec-84,3.713,,11.367,2293.0978,296.0615,1.1937
04-Dec-84,3.7015,,11.3441,2287.5239,297.7039,1.2065
05-Dec-84,3.7147,,11.3769,2289.2445,297.4812,1.2055
06-Dec-84,3.7095,,11.3567,2290.008,297.2074,1.204
07-Dec-84,3.7124,,11.3696,2291.3638,297.4384,1.2025
10-Dec-84,3.7174,,11.3853,2291.1492,297.1025,1.2046
11-Dec-84,3.7076,,11.3706,2286.1425,296.9219,1.2026
12-Dec-84,3.7067,,11.3627,2283.2767,296.5022,1.1992
13-Dec-84,3.6976,,11.3359,2282.6799,294.9485,1.192
14-Dec-84,3.6949,,11.328,2272.7308,295.116,1.1896
17-Dec-84,3.6893,,11.3079,2269.307,294.9206,1.1903
18-Dec-84,3.659,,11.2119,2252.4501,292.5814,1.1855
19-Dec-84,3.6474,,11.1654,2242.7902,291.5863,1.1767
20-Dec-84,3.6387,,11.1285,2236.8254,290.0148,1.1705
21-Dec-84,3.6504,,11.1761,2249.28,290.2977,1.1715
24-Dec-84,3.6719,,11.2415,2264.1741,291.8308,1.1765
27-Dec-84,3.6667,,11.2164,2254.6596,291.4333,1.1655
28-Dec-84,3.6546,,11.2074,2249.9182,291.3986,1.1635
31-Dec-84,3.6535,,11.1718,2238.4139,291.2949,1.158
02-Jan-85,3.6398,,11.1371,2231.4341,288.6316,1.1455
03-Jan-85,3.644,,11.1658,2242.9439,290.7648,1.152
04-Jan-85,3.6494,,11.1648,2238.1549,291.836,1.1525
07-Jan-85,3.6341,,11.1169,2229.6807,292.6742,1.1446
08-Jan-85,3.6267,,11.1032,2226.969,292.7136,1.1497
09-Jan-85,3.6108,,11.0546,2219.4888,291.2636,1.1423
10-Jan-85,3.5713,,10.9416,2199.8813,287.7343,1.1325
11-Jan-85,3.5613,,10.9138,2190.1005,286.4977,1.1295
14-Jan-85,3.5494,,10.8657,2177.028,284.1155,1.113
15-Jan-85,3.5708,,10.9343,2189.6524,285.697,1.1206
16-Jan-85,3.574,,10.9444,2190.8394,285.9906,1.1225
17-Jan-85,3.5644,,10.9207,2189.2873,285.5207,1.1207
18-Jan-85,3.5672,,10.9244,2191.0455,285.335,1.1216
21-Jan-85,3.5661,,10.9241,2193.5995,285.1454,1.1255
22-Jan-85,3.5631,,10.9036,2190.7207,285.5922,1.1246
23-Jan-85,3.538,,10.8167,2173.0237,283.1836,1.1138
24-Jan-85,3.5337,,10.8089,2177.4228,283.5677,1.1172
25-Jan-85,3.5292,,10.7863,2173.9709,282.8,1.114
28-Jan-85,3.5258,,10.7759,2171.7123,282.815,1.1127
29-Jan-85,3.5398,,10.8205,2181.4709,283.9181,1.1177
30-Jan-85,3.5644,,10.8973,2197.2161,286.5841,1.1262
31-Jan-85,3.5749,,10.9349,2203.4798,287.8475,1.1297
01-Feb-85,3.5791,,10.9303,2207.2141,289.2982,1.128
04-Feb-85,3.5711,,10.9027,2194.8107,288.8636,1.1144
05-Feb-85,3.5828,,10.94,2201.6312,288.4746,1.1132
06-Feb-85,3.5883,,10.9583,2205.333,288.7457,1.1124
07-Feb-85,3.6136,,11.0308,2220.5579,290.9562,1.1167
08-Feb-85,3.6144,,11.0278,2223.3743,289.6618,1.1128
11-Feb-85,3.5867,,10.9495,2201.4072,286.2541,1.0955
12-Feb-85,3.5861,,10.9359,2203.5138,286.691,1.0895
13-Feb-85,3.5877,,10.9493,2206.1423,285.6477,1.0857
14-Feb-85,3.5938,,10.9992,2217.0395,284.6456,1.0916
15-Feb-85,3.6063,,11.0305,2228.7037,283.2653,1.1025
18-Feb-85,3.5988,,11.0062,2226.9225,284.0474,1.0927
19-Feb-85,3.6229,,11.0905,2235.594,284.4506,1.0932
20-Feb-85,3.6196,,11.0555,2236.091,283.5787,1.0868
21-Feb-85,3.6443,,11.1466,2267.3921,284.4576,1.088
22-Feb-85,3.645,,11.1464,2269.3249,282.6712,1.075
25-Feb-85,3.641,,11.1302,2272.424,277.6447,1.054
26-Feb-85,3.6121,,11.0556,2257.493,272.1183,1.042
27-Feb-85,3.6373,,11.1187,2254.2301,282.3233,1.089
28-Feb-85,3.6193,,11.0635,2248.937,280.8439,1.082
01-Mar-85,3.5981,,11.0043,2240.5065,280.1437,1.0715
04-Mar-85,3.6089,,11.036,2243.8962,278.3727,1.0712
05-Mar-85,3.6277,,11.0763,2255.5807,276.7504,1.0612
06-Mar-85,3.6254,,11.0749,2249.2486,276.2579,1.0545
07-Mar-85,3.6174,,11.052,2253.4524,277.5696,1.0632
08-Mar-85,3.627,,11.0803,2264.6858,279.1991,1.0685
11-Mar-85,3.6338,,11.0989,2265.8977,281.4466,1.0852
12-Mar-85,3.6384,,11.1234,2281.37,283.3673,1.09
13-Mar-85,3.6384,,11.1218,2279.6521,282.0026,1.084
14-Mar-85,3.6577,,11.1686,2295.85,281.4982,1.0804
15-Mar-85,3.6597,,11.1755,2308.88,282.6967,1.085
18-Mar-85,3.6978,,11.3063,2343.5369,287.0888,1.1044
19-Mar-85,3.7295,,11.3941,2361.744,293.372,1.136
20-Mar-85,3.7219,,11.382,2365.1796,293.0296,1.1382
21-Mar-85,3.81,,11.6778,2438.5724,302.776,1.191
22-Mar-85,3.7782,,11.5403,2404.7684,299.6143,1.1722
25-Mar-85,3.7902,,11.583,2413.7099,299.9295,1.17
26-Mar-85,3.7828,,11.5591,2406.041,301.3145,1.1777
27-Mar-85,3.8497,,11.764,2456.7881,309.2641,1.2235
28-Mar-85,3.8318,,11.6865,2448.7751,309.7413,1.225
29-Mar-85,3.8007,,11.5928,2426.1751,309.345,1.23
01-Apr-85,3.8042,,11.6035,2427.1919,308.5704,1.224
02-Apr-85,3.8029,,11.6172,2425.0476,307.334,1.2095
03-Apr-85,3.8066,,11.6184,2426.0334,308.4633,1.2185
04-Apr-85,3.7862,,11.546,2408.2981,303.7775,1.194
09-Apr-85,3.796,,11.5822,2414.191,306.3612,1.1993
10-Apr-85,3.8098,,11.6253,2433.6771,310.1291,1.2205
11-Apr-85,3.8392,,11.7227,2457.3092,314.0795,1.2461
12-Apr-85,3.8444,,11.7456,2457.2682,314.4878,1.2502
15-Apr-85,3.8639,,11.7888,2470.4703,320.0469,1.2807
16-Apr-85,3.8563,,11.7757,2464.2832,318.4867,1.2765
17-Apr-85,3.8696,,11.8099,2470.856,319.2899,1.2809
18-Apr-85,3.8635,,11.8051,2474.802,320.4701,1.293
19-Apr-85,3.8455,,11.7597,2463.8518,319.8285,1.2937
22-Apr-85,3.8511,,11.7389,2460.2558,318.8435,1.2854
23-Apr-85,3.863,,11.7788,2466.4073,315.0502,1.2645
24-Apr-85,3.8198,,11.66,2437.2121,307.282,1.2235
25-Apr-85,3.7966,,11.5932,2423.0525,304.5261,1.207
26-Apr-85,3.8113,,11.6085,2431.7835,307.1419,1.2165
